Date,URL_Identifier,Card_ID,Card_Name,Price
2026-07-17,st02,ST02-016,コルシカ基地,180
2026-07-17,st02,ST02-016,コルシカ基地(パラレル),1480
2026-07-17,st03,ST03-001,シナンジュ,220
2026-07-17,st03,ST03-001,シナンジュ(パラレル),5980
2026-07-17,st03,ST03-002,ギラ・ズール（アンジェロ・ザウパー専用機）,30
2026-07-17,st03,ST03-002,ギラ・ズール（アンジェロ・ザウパー専用機）(パラレル),220
2026-07-17,st03,ST03-003,ギラ・ズール,30
2026-07-17,st03,ST03-003,ギラ・ズール(パラレル),220
2026-07-17,st03,ST03-004,ガザD（袖付き仕様）,30
2026-07-17,st03,ST03-004,ガザD（袖付き仕様）(パラレル),220
2026-07-17,st03,ST03-005,ドラッツェ（袖付き仕様）,30
2026-07-17,st03,ST03-005,ドラッツェ（袖付き仕様）(パラレル),220
2026-07-17,st03,ST03-006,ザクII（シャア・アズナブル機）,320
2026-07-17,st03,ST03-006,ザクII（シャア・アズナブル機）(パラレル),3480
2026-07-17,st03,ST03-007,ザクI(ST03収録),30
2026-07-17,st03,ST03-007,ザクI(パラレル)(ST03収録),220
2026-07-17,st03,ST03-008,ザクII(ST03収録),80
2026-07-17,st03,ST03-008,ザクII(パラレル)(ST03収録),680
2026-07-17,st03,ST03-009,グフ,50
2026-07-17,st03,ST03-009,グフ(パラレル),220
2026-07-17,st03,ST03-010,フル・フロンタル,80
2026-07-17,st03,ST03-010,フル・フロンタル(パラレル),1780
2026-07-17,st03,ST03-011,シャア・アズナブル(ST03収録),50
2026-07-17,st03,ST03-011,シャア・アズナブル(パラレル)(ST03収録),1280
2026-07-17,st03,ST03-012,激昂,30
2026-07-17,st03,ST03-012,激昂(パラレル),220
2026-07-17,st03,ST03-013,格闘戦,120
2026-07-17,st03,ST03-013,格闘戦(パラレル),2980
2026-07-17,st03,ST03-014,青い巨星,50
2026-07-17,st03,ST03-014,青い巨星(パラレル),220
2026-07-17,st03,ST03-015,レウルーラ,30
2026-07-17,st03,ST03-015,レウルーラ(パラレル),980
2026-07-17,st03,ST03-016,ファルメル(ST03収録),30
2026-07-17,st03,ST03-016,ファルメル(パラレル)(ST03収録),220
2026-07-17,st04,ST04-001,エールストライクガンダム(ST04収録),420
2026-07-17,st04,ST04-001,エールストライクガンダム(パラレル)(ST04収録),5980
2026-07-17,st04,ST04-002,ストライクガンダム(ST04収録),30
2026-07-17,st04,ST04-002,ストライクガンダム(パラレル)(ST04収録),220
2026-07-17,st04,ST04-003,メビウスゼロ,30
2026-07-17,st04,ST04-003,メビウスゼロ(パラレル),220
2026-07-17,st04,ST04-004,メビウス,30
2026-07-17,st04,ST04-004,メビウス(パラレル),220
2026-07-17,st04,ST04-005,ストライクダガー(ST04収録),30
2026-07-17,st04,ST04-005,ストライクダガー(パラレル)(ST04収録),220
2026-07-17,st04,ST04-006,イージスガンダム,120
2026-07-17,st04,ST04-006,イージスガンダム(パラレル),1780
2026-07-17,st04,ST04-007,イージスガンダム（MA形態）,30
2026-07-17,st04,ST04-007,イージスガンダム（MA形態）(パラレル),500
2026-07-17,st04,ST04-008,ジン,30
2026-07-17,st04,ST04-008,ジン(パラレル),320
2026-07-17,st04,ST04-009,ジン（ミゲル・アイマン専用機）,30
2026-07-17,st04,ST04-009,ジン（ミゲル・アイマン専用機）(パラレル),220
2026-07-17,st04,ST04-010,キラ・ヤマト(ST04収録),80
2026-07-17,st04,ST04-010,キラ・ヤマト(パラレル)(ST04収録),1280
2026-07-17,st04,ST04-011,アスラン・ザラ,50
2026-07-17,st04,ST04-011,アスラン・ザラ(パラレル),580
2026-07-17,st04,ST04-012,ストライカーパック,120
2026-07-17,st04,ST04-012,ストライカーパック(パラレル),1980
2026-07-17,st04,ST04-013,エンデュミオンの鷹(ST04収録),50
2026-07-17,st04,ST04-013,エンデュミオンの鷹(パラレル)(ST04収録),220
2026-07-17,st04,ST04-014,黄昏の魔弾,50
2026-07-17,st04,ST04-014,黄昏の魔弾(パラレル),220
2026-07-17,st04,ST04-015,アークエンジェル(ST04収録),50
2026-07-17,st04,ST04-015,アークエンジェル(パラレル)(ST04収録),580
2026-07-17,st04,ST04-016,ヴェサリウス,80
2026-07-17,st04,ST04-016,ヴェサリウス(パラレル),580
2026-07-17,st05,ST01-014,予期せぬ出来事(ST05収録),80
2026-07-17,st05,ST01-014,予期せぬ出来事(パラレル)(ST05収録),420
2026-07-17,st05,ST05-001,ガンダム・バルバトス（第4形態）,120
2026-07-17,st05,ST05-001,ガンダム・バルバトス（第4形態）(パラレル),3480
2026-07-17,st05,ST05-002,ガンダム・バルバトス（第2形態）(ST05収録),30
2026-07-17,st05,ST05-002,ガンダム・バルバトス（第2形態）(パラレル)(ST05収録),220
2026-07-17,st05,ST05-003,CGSモビルワーカー,30
2026-07-17,st05,ST05-003,CGSモビルワーカー(パラレル),220
2026-07-17,st05,ST05-004,グレイズ改,30
2026-07-17,st05,ST05-004,グレイズ改(パラレル),2480
2026-07-17,st05,ST05-005,ガンダム・グシオンリベイク,30
2026-07-17,st05,ST05-005,ガンダム・グシオンリベイク(パラレル),220
2026-07-17,st05,ST05-006,百錬,120
2026-07-17,st05,ST05-006,百錬(パラレル),2980
2026-07-17,st05,ST05-007,シュヴァルべ・グレイズ （マクギリス機）,120
2026-07-17,st05,ST05-007,シュヴァルべ・グレイズ （マクギリス機）(パラレル),680
2026-07-17,st05,ST05-008,グレイズ （指揮官機）,30
2026-07-17,st05,ST05-008,グレイズ （指揮官機）(パラレル),220
2026-07-17,st05,ST05-009,グレイズ,80
2026-07-17,st05,ST05-009,グレイズ(パラレル),420
2026-07-17,st05,ST05-010,三日月・オーガス,120
2026-07-17,st05,ST05-010,三日月・オーガス(パラレル),980
2026-07-17,st05,ST05-011,昭弘・アルトランド,50
2026-07-17,st05,ST05-011,昭弘・アルトランド(パラレル),320
2026-07-17,st05,ST05-012,マクギリス・ファリド,50
2026-07-17,st05,ST05-012,マクギリス・ファリド(パラレル),420
2026-07-17,st05,ST05-013,鉄と血と(ST05収録),80
2026-07-17,st05,ST05-013,鉄と血と(パラレル)(ST05収録),220
2026-07-17,st05,ST05-014,致命の一撃(ST05収録),180
2026-07-17,st05,ST05-014,致命の一撃(パラレル)(ST05収録),1280
2026-07-17,st05,ST05-015,イサリビ,80
2026-07-17,st05,ST05-015,イサリビ(パラレル),1280
2026-07-17,st06,ST03-013,格闘戦(ST06収録),80
2026-07-17,st06,ST03-013,格闘戦(パラレル)(ST06収録),2480
2026-07-17,st06,ST06-001,GQuuuuuuX（オメガ・サイコミュ起動時）,120
2026-07-17,st06,ST06-001,GQuuuuuuX（オメガ・サイコミュ起動時）(パラレル),2480
2026-07-17,st06,ST06-002,GQuuuuuuX（オメガ・サイコミュ起動時）,30
2026-07-17,st06,ST06-002,GQuuuuuuX（オメガ・サイコミュ起動時）(パラレル),220
2026-07-17,st06,ST06-003,リック・ドム ガイア機（GQ）,30
2026-07-17,st06,ST06-003,リック・ドム ガイア機（GQ）(パラレル),220
2026-07-17,st06,ST06-004,ゲルググ（GQ）,30
2026-07-17,st06,ST06-004,ゲルググ（GQ）(パラレル),580
2026-07-17,st06,ST06-005,赤いガンダム,120
2026-07-17,st06,ST06-005,赤いガンダム(パラレル),1980
2026-07-17,st06,ST06-006,赤いガンダム,30
2026-07-17,st06,ST06-006,赤いガンダム(パラレル),500
2026-07-17,st06,ST06-007,リック・ドム オルテガ機（GQ）,30
2026-07-17,st06,ST06-007,リック・ドム オルテガ機（GQ）(パラレル),780
2026-07-17,st06,ST06-008,ゲルググ スガイ機（GQ）,30
2026-07-17,st06,ST06-008,ゲルググ スガイ機（GQ）(パラレル),1280
2026-07-17,st06,ST06-009,アマテ・ユズリハ（マチュ）,80
2026-07-17,st06,ST06-009,アマテ・ユズリハ（マチュ）(パラレル),1980
2026-07-17,st06,ST06-010,シュウジ・イトウ,80
2026-07-17,st06,ST06-010,シュウジ・イトウ(パラレル),680
2026-07-17,st06,ST06-011,冷徹な戦術,50
2026-07-17,st06,ST06-011,冷徹な戦術(パラレル),220
2026-07-17,st06,ST06-012,女子高生と運び屋,80
2026-07-17,st06,ST06-012,女子高生と運び屋(パラレル),1280
2026-07-17,st06,ST06-013,猛者の連携,50
2026-07-17,st06,ST06-013,猛者の連携(パラレル),220
2026-07-17,st06,ST06-014,クランバトル,80
2026-07-17,st06,ST06-014,クランバトル(パラレル),580
2026-07-17,st06,ST06-015,カネバン有限公司,50
2026-07-17,st06,ST06-015,カネバン有限公司(パラレル),320
2026-07-17,st07,ST05-014,致命の一撃(ST07収録),120
2026-07-17,st07,ST05-014,致命の一撃(パラレル)(ST07収録),980
2026-07-17,st07,ST07-001,ガンダムエクシア,120
2026-07-17,st07,ST07-001,ガンダムエクシア(パラレル),4980
2026-07-17,st07,ST07-002,ガンダムエクシア,30
2026-07-17,st07,ST07-002,ガンダムエクシア(パラレル),680
2026-07-17,st07,ST07-003,ガンダムヴァーチェ,30
2026-07-17,st07,ST07-003,ガンダムヴァーチェ(パラレル),320
2026-07-17,st07,ST07-004,ガンダムヴァーチェ,30
2026-07-17,st07,ST07-004,ガンダムヴァーチェ(パラレル),980
2026-07-17,st07,ST07-005,ガンダムデュナメス,120
2026-07-17,st07,ST07-005,ガンダムデュナメス(パラレル),4980
2026-07-17,st07,ST07-006,ガンダムデュナメス,30
2026-07-17,st07,ST07-006,ガンダムデュナメス(パラレル),500
2026-07-17,st07,ST07-007,ガンダムキュリオス,30
2026-07-17,st07,ST07-007,ガンダムキュリオス(パラレル),780
2026-07-17,st07,ST07-008,ガンダムキュリオス（飛行形態）,30
2026-07-17,st07,ST07-008,ガンダムキュリオス（飛行形態）(パラレル),320
2026-07-17,st07,ST07-009,刹那・F・セイエイ,50
2026-07-17,st07,ST07-009,刹那・F・セイエイ(パラレル),1280
2026-07-17,st07,ST07-010,ティエリア・アーデ,50
2026-07-17,st07,ST07-010,ティエリア・アーデ(パラレル),320
2026-07-17,st07,ST07-011,ロックオン・ストラトス（ニール）,120
2026-07-17,st07,ST07-011,ロックオン・ストラトス（ニール）(パラレル),1480
2026-07-17,st07,ST07-012,アレルヤ・ハプティズム,50
2026-07-17,st07,ST07-012,アレルヤ・ハプティズム(パラレル),980
2026-07-17,st07,ST07-013,武力介入,120
2026-07-17,st07,ST07-013,武力介入(パラレル),780
2026-07-17,st07,ST07-014,戦術予報士,30
2026-07-17,st07,ST07-014,戦術予報士(パラレル),580
2026-07-17,st07,ST07-015,プトレマイオス,50
2026-07-17,st07,ST07-015,プトレマイオス(パラレル),1280
2026-07-17,st08,ST02-014,包囲戦術(ST08収録),80
2026-07-17,st08,ST02-014,包囲戦術(パラレル)(ST08収録),500
2026-07-17,st08,ST08-001,Ξガンダム,180
2026-07-17,st08,ST08-001,Ξガンダム(パラレル),3980
2026-07-17,st08,ST08-002,Ξガンダム,30
2026-07-17,st08,ST08-002,Ξガンダム(パラレル),980
2026-07-17,st08,ST08-003,メッサーF型 ネイキッド 指揮官機,30
2026-07-17,st08,ST08-003,メッサーF型 ネイキッド 指揮官機(パラレル),220
2026-07-17,st08,ST08-004,メッサーF01型,30
2026-07-17,st08,ST08-004,メッサーF01型(パラレル),320
2026-07-17,st08,ST08-005,メッサーF02型 マインレイヤー,50
2026-07-17,st08,ST08-005,メッサーF02型 マインレイヤー(パラレル),1480
2026-07-17,st08,ST08-006,ペーネロペー,180
2026-07-17,st08,ST08-006,ペーネロペー(パラレル),2480
2026-07-17,st08,ST08-007,ペーネロペー,30
2026-07-17,st08,ST08-007,ペーネロペー(パラレル),220
2026-07-17,st08,ST08-008,グスタフ・カール00型,30
2026-07-17,st08,ST08-008,グスタフ・カール00型(パラレル),780
2026-07-17,st08,ST08-009,陸戦用ジェガンＡ型 マン・ハンター仕様,30
2026-07-17,st08,ST08-009,陸戦用ジェガンＡ型 マン・ハンター仕様(パラレル),220
2026-07-17,st08,ST08-010,ハサウェイ・ノア,30
2026-07-17,st08,ST08-010,ハサウェイ・ノア(パラレル),980
2026-07-17,st08,ST08-011,レーン・エイム,30
2026-07-17,st08,ST08-011,レーン・エイム(パラレル),980
2026-07-17,st08,ST08-012,ハサウェイへの鼓舞,30
2026-07-17,st08,ST08-012,ハサウェイへの鼓舞(パラレル),220
2026-07-17,st08,ST08-013,幸運の女神,30
2026-07-17,st08,ST08-013,幸運の女神(パラレル),1480
2026-07-17,st08,ST08-014,ヴァリアント,80
2026-07-17,st08,ST08-014,ヴァリアント(パラレル),980
2026-07-17,st08,ST08-015,ダバオ,120
2026-07-17,st08,ST08-015,ダバオ(パラレル),680
2026-07-17,st09,GD01-049,ブリッツガンダム(ST09収録),30
2026-07-17,st09,GD01-054,デュエルガンダム(ST09収録),30
2026-07-17,st09,GD01-111,エースの戦い(ST09収録),180
2026-07-17,st09,GD01-118,溢れる慈愛(ST09収録),320
2026-07-17,st09,GD02-076,バスターガンダム(ST09収録),30
2026-07-17,st09,GD02-110,目覚める力(ST09収録),80
2026-07-17,st09,ST01-014,予期せぬ出来事(ST09収録),80
2026-07-17,st09,ST04-002,ストライクガンダム(ST09収録),30
2026-07-17,st09,ST04-007,イージスガンダム（MA形態）(ST09収録),30
2026-07-17,st09,ST04-010,キラ・ヤマト(ST09収録),30
2026-07-17,st09,ST04-011,アスラン・ザラ(ST09収録),30
2026-07-17,st09,ST04-015,アークエンジェル(ST09収録),50
2026-07-17,st09,ST04-016,ヴェサリウス(ST09収録),50
2026-07-17,st09,ST09-001,インパルスガンダム,680
2026-07-17,st09,ST09-001,インパルスガンダム(パラレル),7980
2026-07-17,st09,ST09-002,フォースインパルスガンダム,580
2026-07-17,st09,ST09-002,フォースインパルスガンダム(パラレル),6980
2026-07-17,st09,ST09-003,セイバーガンダム,220
2026-07-17,st09,ST09-003,セイバーガンダム(パラレル),2480
2026-07-17,st09,ST09-004,フリーダムガンダム,580
2026-07-17,st09,ST09-004,フリーダムガンダム(パラレル),8980
2026-07-17,st09,ST09-005,ザクウォーリア,80
2026-07-17,st09,ST09-005,ザクウォーリア(パラレル),1980
2026-07-17,st09,ST09-006,ソードインパルスガンダム,80
2026-07-17,st09,ST09-006,ソードインパルスガンダム(パラレル),2480
2026-07-17,st09,ST09-007,ブラストインパルスガンダム,80
2026-07-17,st09,ST09-007,ブラストインパルスガンダム(パラレル),2480
2026-07-17,st09,ST09-008,シン・アスカ,80
2026-07-17,st09,ST09-008,シン・アスカ(パラレル),1980
2026-07-17,st09,ST09-009,ジャイアントキリング,420
2026-07-17,st09,ST09-009,ジャイアントキリング(パラレル),2980
2026-07-17,st09,ST09-010,ミネルバ,80
2026-07-17,st09,ST09-010,ミネルバ(パラレル),2480
2026-07-17,st10,ST10-001,Zガンダム（EX）,120
2026-07-17,st10,ST10-001,Zガンダム（EX）(パラレル),2980
2026-07-17,st10,ST10-002,Zガンダム,30
2026-07-17,st10,ST10-002,Zガンダム(パラレル),580
2026-07-17,st10,ST10-003,ガンダムMk-II（エゥーゴ仕様）,30
2026-07-17,st10,ST10-003,ガンダムMk-II（エゥーゴ仕様）(パラレル),320
2026-07-17,st10,ST10-004,スーパーガンダム,30
2026-07-17,st10,ST10-004,スーパーガンダム(パラレル),320
2026-07-17,st10,ST10-005,ネモ,30
2026-07-17,st10,ST10-005,ネモ(パラレル),980
2026-07-17,st10,ST10-006,フェニックスガンダム（能力解放）（EX）,120
2026-07-17,st10,ST10-006,フェニックスガンダム（能力解放）（EX）(パラレル),2480
2026-07-17,st10,ST10-007,ガンダム・バルバトス（第4形態）,30
2026-07-17,st10,ST10-007,ガンダム・バルバトス（第4形態）(パラレル),500
2026-07-17,st10,ST10-008,ガンダム・バルバトス（第1形態）,30
2026-07-17,st10,ST10-008,ガンダム・バルバトス（第1形態）(パラレル),320
2026-07-17,st10,ST10-009,グレイズ（決闘仕様）,30
2026-07-17,st10,ST10-009,グレイズ（決闘仕様）(パラレル),320
2026-07-17,st10,ST10-010,鉄華団モビルワーカー,30
2026-07-17,st10,ST10-010,鉄華団モビルワーカー(パラレル),320
2026-07-17,st10,ST10-011,カミーユ・ビダン,30
2026-07-17,st10,ST10-011,カミーユ・ビダン(パラレル),980
2026-07-17,st10,ST10-012,マーク・ギルダー,30
2026-07-17,st10,ST10-012,マーク・ギルダー(パラレル),980
2026-07-17,st10,ST10-013,戦術訓練,50
2026-07-17,st10,ST10-013,戦術訓練(パラレル),220
2026-07-17,st10,ST10-014,開発経路図の解放,120
2026-07-17,st10,ST10-014,開発経路図の解放(パラレル),780
2026-07-17,st10,ST10-015,拡散ビーム砲,80
2026-07-17,st10,ST10-015,拡散ビーム砲(パラレル),320
2026-07-17,st10,ST10-016,ルーナ・マナ＆キャリー・ベース,30
2026-07-17,st10,ST10-016,ルーナ・マナ＆キャリー・ベース(パラレル),420
2026-07-18,eb01,EB01-001,ガンダムアストレイ レッドフレーム改（EX）,220
2026-07-18,eb01,EB01-001,ガンダムアストレイ レッドフレーム改（EX）(パラレル),1280
2026-07-18,eb01,EB01-002,Hi-νガンダム（EX）,320
2026-07-18,eb01,EB01-002,Hi-νガンダム（EX）(パラレル),3480
2026-07-18,eb01,EB01-003,ナラティブガンダムA装備（EX）,80
2026-07-18,eb01,EB01-003,ナラティブガンダムA装備（EX）(パラレル),580
2026-07-18,eb01,EB01-004,ガンダム・バルバトスルプスレクス（EX）,80
2026-07-18,eb01,EB01-004,ガンダム・バルバトスルプスレクス（EX）(パラレル),1980
2026-07-18,eb01,EB01-005,Zガンダム3号機P2型,80
2026-07-18,eb01,EB01-006,ガンダムアストレイ ゴールドフレーム天,50
2026-07-18,eb01,EB01-006,ガンダムアストレイ ゴールドフレーム天(パラレル),780
2026-07-18,eb01,EB01-007,ガンダムTR-1［ヘイズル・ラー］,50
2026-07-18,eb01,EB01-008,ガンダムデルタカイ,50
2026-07-18,eb01,EB01-009,フルアーマー・ガンダム（サンダーボルト版）（EX）,50
2026-07-18,eb01,EB01-009,フルアーマー・ガンダム（サンダーボルト版）（EX）(パラレル),980
2026-07-18,eb01,EB01-010,ガンダム・バルバトス（第6形態）,50
2026-07-18,eb01,EB01-011,ビギニングガンダム,30
2026-07-18,eb01,EB01-012,ドム・バインニヒツ,30
2026-07-18,eb01,EB01-013,赤いガンダム,30
2026-07-18,eb01,EB01-014,グフ・ヴィジャンタ,50
2026-07-18,eb01,EB01-015,試作アッシマーTR-3［キハール］,30
2026-07-18,eb01,EB01-016,トルネードガンダム,30
2026-07-18,eb01,EB01-017,ハロ,30
2026-07-18,eb01,EB01-018,ガンダムアストレイ ブルーフレーム セカンドL,30
2026-07-18,eb01,EB01-019,ガンダム・ピクシー,30
2026-07-18,eb01,EB01-020,ガンダムMk-III,30
2026-07-18,eb01,EB01-021,ビルドストライクガンダム（フルパッケージ）（EX）,320
2026-07-18,eb01,EB01-021,ビルドストライクガンダム（フルパッケージ）（EX）(パラレル),1480
2026-07-18,eb01,EB01-022,ガンダムエクシア（EX）,320
2026-07-18,eb01,EB01-022,ガンダムエクシア（EX）(パラレル),1780
2026-07-18,eb01,EB01-023,ル・シーニュ（EX）,80
2026-07-18,eb01,EB01-023,ル・シーニュ（EX）(パラレル),580
2026-07-18,eb01,EB01-024,GQuuuuuuX（オメガ・サイコミュ起動時）,80
2026-07-18,eb01,EB01-025,トールギスII,80
2026-07-18,eb01,EB01-025,トールギスII(パラレル),680
2026-07-18,eb01,EB01-026,ガンダム・アスタロトオリジン,50
2026-07-18,eb01,EB01-027,トールギス,50
2026-07-18,eb01,EB01-028,ガンダムプルトーネ,50
2026-07-18,eb01,EB01-029,ガンダム・アスタロトリナシメント（EX）,50
2026-07-18,eb01,EB01-030,ビグ・ラング,50
2026-07-18,eb01,EB01-031,オッゴ,30
2026-07-18,eb01,EB01-032,ガンダムEz8 ハイモビリティカスタム,180
2026-07-18,eb01,EB01-033,トーラス（サンクキングダム仕様）,30
2026-07-18,eb01,EB01-034,ガンダム・ルブリス・ウル,30
2026-07-18,eb01,EB01-035,ガンダム・ルブリス・ソーン,30
2026-07-18,eb01,EB01-036,ダリルバルデ,30
2026-07-18,eb01,EB01-037,ヅダ（1番機）,30
2026-07-18,eb01,EB01-038,G-セルフ,30
2026-07-18,eb01,EB01-039,ライジングフリーダムガンダム,30
2026-07-18,eb01,EB01-040,ガンダムエピオン,30
2026-07-18,eb01,EB01-041,ストライクフリーダムガンダム（EX）,420
2026-07-18,eb01,EB01-041,ストライクフリーダムガンダム（EX）(パラレル),3980
2026-07-18,eb01,EB01-042,サイコ・ハロ （EX）,320
2026-07-18,eb01,EB01-042,サイコ・ハロ （EX）(パラレル),2480
2026-07-18,eb01,EB01-043,ブルーディスティニー1号機（EX）,80
2026-07-18,eb01,EB01-043,ブルーディスティニー1号機（EX）(パラレル),580
2026-07-18,eb01,EB01-044,ジャスティスガンダム（EX）,80
2026-07-18,eb01,EB01-044,ジャスティスガンダム（EX）(パラレル),580
2026-07-18,eb01,EB01-045,サイコ・ザク（EX）,80
2026-07-18,eb01,EB01-045,サイコ・ザク（EX）(パラレル),780
2026-07-18,eb01,EB01-046,ストライカー・カスタム（EX）,50
2026-07-18,eb01,EB01-046,ストライカー・カスタム（EX）(パラレル),1480
2026-07-18,eb01,EB01-047,キャスバル専用ガンダム,50
2026-07-18,eb01,EB01-048,Sガンダム,50
2026-07-18,eb01,EB01-049,ペイルライダー（陸戦重装仕様）,50
2026-07-18,eb01,EB01-050,サイコロガンダム,50
2026-07-18,eb01,EB01-051,ゼーゴック,30
2026-07-18,eb01,EB01-052,ヒルドルブ,30
2026-07-18,eb01,EB01-053,ガンダム試作0号機,30
2026-07-18,eb01,EB01-054,ギャプランTR-5［フライルー］1号機,320
2026-07-18,eb01,EB01-055,ドム・グロウスバイル,30
2026-07-18,eb01,EB01-056,ガンダムジェミナス01,180
2026-07-18,eb01,EB01-057,ガンダムジェミナス02,30
2026-07-18,eb01,EB01-058,エクストリームガンダム,30
2026-07-18,eb01,EB01-059,サイコ・ザク,30
2026-07-18,eb01,EB01-060,ガンダムアクエリアス,30
2026-07-18,eb01,EB01-061,エリス・クロード,80
2026-07-18,eb01,EB01-062,ヨナ・バシュタ,50
2026-07-18,eb01,EB01-063,イオ・フレミング,30
2026-07-18,eb01,EB01-064,ロンド・ギナ・サハク,30
2026-07-18,eb01,EB01-065,メイア・シヴァ,80
2026-07-18,eb01,EB01-066,レイジ,50
2026-07-18,eb01,EB01-067,アスナ・エルマリート,30
2026-07-18,eb01,EB01-068,シャル・アクスティカ,30
2026-07-18,eb01,EB01-069,ビサイド・ペイン,80
2026-07-18,eb01,EB01-070,ダリル・ローレンツ,50
2026-07-18,eb01,EB01-071,イットウ・ツルギ,30
2026-07-18,eb01,EB01-072,ユウ・カジマ,30
2026-07-18,eb01,EB01-073,キャラリクエスト,80
2026-07-18,eb01,EB01-074,エターナルロード,50
2026-07-18,eb01,EB01-075,強敵襲来,30
2026-07-18,eb01,EB01-076,ガーベラ・ストレート,30
2026-07-18,eb01,EB01-077,マスターリーグ開幕,80
2026-07-18,eb01,EB01-078,プレミアムガシャ,50
2026-07-18,eb01,EB01-079,オプションパーツ,30
2026-07-18,eb01,EB01-080,シュツルム・ファウスト,30
2026-07-18,eb01,EB01-081,MAP兵器,80
2026-07-18,eb01,EB01-082,戦艦巡航,50
2026-07-18,eb01,EB01-083,SP化チップ,30
2026-07-18,eb01,EB01-084,30cm砲（APFSDS弾）,30
2026-07-18,eb01,EB01-085,クーデリア・藍那・バーンスタイン＆イサリビ,50
2026-07-18,eb01,EB01-086,キシリア・ザビ＆グワジン,30
2026-07-18,eb01,EB01-087,マリナ・イスマイール＆プトレマイオス2,50
2026-07-18,eb01,EB01-088,ミオリネ・レンブラン＆学園艦,30
2026-07-18,eb01,EB01-089,ラクス・クライン＆エターナル,50
2026-07-18,eb01,EB01-090,ティファ・アディール＆フリーデン,30
2026-07-18,eb01,ST10-006,フェニックスガンダム（能力解放）（EX）(パラレル),59800
2026-07-18,exbp-100,EXBP-001,EXベース(ガンダム),3480
2026-07-18,exbp-100,EXBP-002,EXベース(ストライクガンダム),680
2026-07-18,exbp-100,EXBP-003,EXベース(THE GUNDAM BASE コラボレーション2025),220
2026-07-18,exbp-100,EXBP-004,EXベース(ザクII(シャア・アズナブル機)),2980
2026-07-18,exbp-100,EXBP-005,EXベース(ガンダム BCGFest 25-26 Ver.),500
2026-07-18,exbp-100,EXBP-006,EXベース(ガンダム),120
2026-07-18,exbp-100,EXBP-007,EXベース(ユニコーンガンダム(デストロイモード)),120
2026-07-18,exbp-100,EXBP-008,EXベース(フリーダムガンダム),120
2026-07-18,exbp-100,EXBP-009,EXベース(ガンダム・エアリアル),120
2026-07-18,exbp-100,EXBP-010,EXベース(GQuuuuuuX(ジークアクス)),120
2026-07-18,exbp-100,EXBP-011,EXベース(ガンダム・端白星),1980
2026-07-18,exbp-100,EXBP-018,EXベース(Ξガンダム),1480
2026-07-18,exbp-100,EXBP-019,EXベース(フォースインパルスガンダム),1280
2026-07-18,exbp-100,EXBP-020,EXベース(トールギス),120
2026-07-18,exbp-100,EXBP-021,EXベース(ユニコーンガンダム(デストロイモード)),320
2026-07-18,exbp-100,EXBP-022,EXベース(クシャトリヤ),220
2026-07-18,exbp-100,EXBP-023,EXベース(ガンダム・バルバトス),320
2026-07-18,exbp-100,EXBP-024,EXベース(ガンダム・エアリアル),220
2026-07-18,exrp-100,EXRP-001,EXリソース(リリーナ),1780
2026-07-18,exrp-100,EXRP-002,EXリソース(ラクス・クライン),3480
2026-07-18,exrp-100,EXRP-003,EXリソース(スレッタ＆ミオリネ),17800
2026-07-18,exrp-100,EXRP-004,EXリソース(クーデリア・藍那・バーンスタイン),12800
2026-07-18,exrp-100,EXRP-005,EXリソース(アトラ・ミクスタ),3480
2026-07-18,exrp-100,EXRP-006,EXリソース(ラフタ・フランクランド),3980
2026-07-18,exrp-100,EXRP-007,EXリソース(フミタン・アドモス＆クーデリア・藍那・バーンスタイン),1980
2026-07-18,exrp-100,EXRP-008,EXリソース(アルミリア・ボードウィン),1480
2026-07-18,exrp-100,EXRP-009,EXリソース(アマテ・ユズリハ(マチュ)),6980
2026-07-18,exrp-100,EXRP-010,EXリソース(ニャアン),5980
2026-07-18,exrp-100,EXRP-011,EXリソース(コモリ・ハーコート),1980
2026-07-18,exrp-100,EXRP-012,EXリソース(シイコ・スガイ),2480
2026-07-18,exrp-100,EXRP-013,EXリソース(ドゥー・ムラサメ),2980
2026-07-18,gd01,GD01-001,ガンダム,220
2026-07-18,gd01,GD01-001,ガンダム(パラレル),128000
2026-07-18,gd01,GD01-001,ガンダム(パラレル),980
2026-07-18,gd01,GD01-002,ユニコーンガンダム（デストロイモード）,420
2026-07-18,gd01,GD01-002,ユニコーンガンダム（デストロイモード）(パラレル),2480
2026-07-18,gd01,GD01-003,ユニコーンガンダム2号機 バンシィ（デストロイモード）,220
2026-07-18,gd01,GD01-003,ユニコーンガンダム2号機 バンシィ（デストロイモード）(パラレル),1480
2026-07-18,gd01,GD01-004,ガンキャノン(GD01収録),80
2026-07-18,gd01,GD01-005,ユニコーンガンダム（ユニコーンモード）(GD01収録),80
2026-07-18,gd01,GD01-005,ユニコーンガンダム（ユニコーンモード）(パラレル)(GD01収録),1480
2026-07-18,gd01,GD01-006,デルタプラス,180
2026-07-18,gd01,GD01-006,デルタプラス(パラレル),1980
2026-07-18,gd01,GD01-007,エアリーズ（ノイン機）,80
2026-07-18,gd01,GD01-008,ガンタンク(GD01収録),80
2026-07-18,gd01,GD01-009,Gファイター(GD01収録),50
2026-07-18,gd01,GD01-010,ユニコーンガンダム2号機 バンシィ（ユニコーンモード）,80
2026-07-18,gd01,GD01-011,ロト(GD01収録),50
